2018-12-01 17:26:23,truth,628196473
2018-12-01 17:26:23,always,628196473
2018-12-01 17:26:23,comes,628196473
2018-12-01 17:26:23,out.,628196473
2018-12-01 17:26:23,"

https://t.co/ox7kMjs65c",628196473
2018-12-01 17:26:23,RT,1934031156
2018-12-01 17:26:23,@AP:,1934031156
2018-12-01 17:26:23,BREAKING:,1934031156
2018-12-01 17:26:23,Trump,1934031156
2018-12-01 17:26:23,cancels,1934031156
2018-12-01 17:26:23,summit,1934031156
2018-12-01 17:26:23,news,1934031156
2018-12-01 17:26:23,conference,1934031156
2018-12-01 17:26:23,`out,1934031156
2018-12-01 17:26:23,of,1934031156
2018-12-01 17:26:23,respect,1934031156
2018-12-01 17:26:23,for,1934031156
2018-12-01 17:26:23,the,1934031156
2018-12-01 17:26:23,Bush,1934031156
2018-12-01 17:26:23,Family',1934031156
2018-12-01 17:26:23,after,1934031156
2018-12-01 17:26:23,death,1934031156
2018-12-01 17:26:23,of,1934031156
2018-12-01 17:26:23,former,1934031156
2018-12-01 17:26:23,president.,1934031156
2018-12-01 17:26:23,RT,325078602
2018-12-01 17:26:23,@__Dutch:,325078602
2018-12-01 17:26:23,I,325078602
2018-12-01 17:26:23,still,325078602
2018-12-01 17:26:23,remember,325078602
2018-12-01 17:26:23,when,325078602
2018-12-01 17:26:23,George,325078602
2018-12-01 17:26:23,and,325078602
2018-12-01 17:26:23,Barbara,325078602
2018-12-01 17:26:23,Bush,325078602
2018-12-01 17:26:23,declined,325078602
2018-12-01 17:26:23,an,325078602
2018-12-01 17:26:23,invitation,325078602
2018-12-01 17:26:23,to,325078602
2018-12-01 17:26:23,Trump’s,325078602
2018-12-01 17:26:23,inauguration,325078602
2018-12-01 17:26:23,only,325078602
2018-12-01 17:26:23,to,325078602
2018-12-01 17:26:23,wheel,325078602
2018-12-01 17:26:23,their,325078602
2018-12-01 17:26:23,asses,325078602
2018-12-01 17:26:23,onto,325078602
2018-12-01 17:26:23,th…,325078602
2018-12-01 17:26:23,RT,2588836323
2018-12-01 17:26:23,@atrupar:,2588836323
2018-12-01 17:26:23,REPORTER:,2588836323
2018-12-01 17:26:23,Mr,2588836323
2018-12-01 17:26:23,"President,",2588836323
2018-12-01 17:26:23,do,2588836323
2018-12-01 17:26:23,you,2588836323
2018-12-01 17:26:23,regret,2588836323
2018-12-01 17:26:23,any,2588836323
2018-12-01 17:26:23,of,2588836323
2018-12-01 17:26:23,your,2588836323
2018-12-01 17:26:23,comments,2588836323
2018-12-01 17:26:23,about,2588836323
2018-12-01 17:26:23,George,2588836323
2018-12-01 17:26:23,H.W.,2588836323
2018-12-01 17:26:23,Bush's,2588836323
2018-12-01 17:26:23,"family?

TRUMP:",2588836323
2018-12-01 17:26:23,"""...",2588836323
2018-12-01 17:26:23,Thank,2588836323
2018-12-01 17:26:23,you,2588836323
2018-12-01 17:26:23,very,2588836323
2018-12-01 17:26:23,"much,…",2588836323
2018-12-01 17:26:23,RT,2294961852
2018-12-01 17:26:23,@CaptainResists:,2294961852
2018-12-01 17:26:23,Acting,2294961852
2018-12-01 17:26:23,AG,2294961852
2018-12-01 17:26:23,Whitaker,2294961852
2018-12-01 17:26:23,has,2294961852
2018-12-01 17:26:23,revised,2294961852
2018-12-01 17:26:23,his,2294961852
2018-12-01 17:26:23,ethics,2294961852
2018-12-01 17:26:23,disclosure,2294961852
2018-12-01 17:26:23,forms,2294961852
2018-12-01 17:26:23,at,2294961852
2018-12-01 17:26:23,least,2294961852
2018-12-01 17:26:23,5,2294961852
2018-12-01 17:26:23,TIMES,2294961852
2018-12-01 17:26:23,since,2294961852
2018-12-01 17:26:23,Trump,2294961852
2018-12-01 17:26:23,appointed,2294961852
2018-12-01 17:26:23,him.,2294961852
2018-12-01 17:26:23,What,2294961852
2018-12-01 17:26:23,is,2294961852
2018-12-01 17:26:23,he,2294961852
2018-12-01 17:26:23,tryin…,2294961852
2018-12-01 17:26:23,RT,3193836186
2018-12-01 17:26:23,@RealJack:,3193836186
2018-12-01 17:26:23,We,3193836186
2018-12-01 17:26:23,have,3193836186
2018-12-01 17:26:23,radical,3193836186
2018-12-01 17:26:23,left-wing,3193836186
2018-12-01 17:26:23,celebrities,3193836186
2018-12-01 17:26:23,calling,3193836186
2018-12-01 17:26:23,for,3193836186
2018-12-01 17:26:23,Trump,3193836186
2018-12-01 17:26:23,family,3193836186
2018-12-01 17:26:23,to,3193836186
2018-12-01 17:26:23,be,3193836186
2018-12-01 17:26:23,"hung,",3193836186
2018-12-01 17:26:23,calling,3193836186
2018-12-01 17:26:23,for,3193836186
2018-12-01 17:26:23,Baron,3193836186
2018-12-01 17:26:23,Trump,3193836186
2018-12-01 17:26:23,to,3193836186
2018-12-01 17:26:23,be,3193836186
2018-12-01 17:26:23,locked,3193836186
2018-12-01 17:26:23,in,3193836186
2018-12-01 17:26:23,a,3193836186
2018-12-01 17:26:23,cage,3193836186
2018-12-01 17:26:23,wit…,3193836186
2018-12-01 17:26:22,RT,1.03011030662486E+018
2018-12-01 17:26:22,@dbongino:,1.03011030662486E+018
2018-12-01 17:26:22,ICYMI👉,1.03011030662486E+018
2018-12-01 17:26:22,Another,1.03011030662486E+018
2018-12-01 17:26:22,Mueller,1.03011030662486E+018
2018-12-01 17:26:22,Leak?,1.03011030662486E+018
2018-12-01 17:26:22,Two,1.03011030662486E+018
2018-12-01 17:26:22,of,1.03011030662486E+018
2018-12-01 17:26:22,Trump's,1.03011030662486E+018
2018-12-01 17:26:22,Alleged,1.03011030662486E+018
2018-12-01 17:26:22,Answers,1.03011030662486E+018
2018-12-01 17:26:22,to,1.03011030662486E+018
2018-12-01 17:26:22,Special,1.03011030662486E+018
2018-12-01 17:26:22,Counsel,1.03011030662486E+018
2018-12-01 17:26:22,Revealed,1.03011030662486E+018
2018-12-01 17:26:22,https://t.co/YJok2yzgPt,1.03011030662486E+018
2018-12-01 17:26:22,@piersmorgan,1.05165099693663E+018
2018-12-01 17:26:22,"PIERS,",1.05165099693663E+018
2018-12-01 17:26:22,I,1.05165099693663E+018
2018-12-01 17:26:22,have,1.05165099693663E+018
2018-12-01 17:26:22,never,1.05165099693663E+018
2018-12-01 17:26:22,seen,1.05165099693663E+018
2018-12-01 17:26:22,so,1.05165099693663E+018
2018-12-01 17:26:22,much,1.05165099693663E+018
2018-12-01 17:26:22,hate,1.05165099693663E+018
2018-12-01 17:26:22,towards,1.05165099693663E+018
2018-12-01 17:26:22,a,1.05165099693663E+018
2018-12-01 17:26:22,President,1.05165099693663E+018
2018-12-01 17:26:22,in,1.05165099693663E+018
2018-12-01 17:26:22,my,1.05165099693663E+018
2018-12-01 17:26:22,lifetime.,1.05165099693663E+018
2018-12-01 17:26:22,,1.05165099693663E+018
2018-12-01 17:26:22,I,1.05165099693663E+018
2018-12-01 17:26:22,never,1.05165099693663E+018
2018-12-01 17:26:22,liked,1.05165099693663E+018
2018-12-01 17:26:22,Obama's,1.05165099693663E+018
2018-12-01 17:26:22,leade…,1.05165099693663E+018
2018-12-01 17:26:22,https://t.co/DxmeWhADgO,1.05165099693663E+018
2018-12-01 17:26:22,RT,177033637
2018-12-01 17:26:22,@kenvogel:,177033637
2018-12-01 17:26:22,NEW:,177033637
2018-12-01 17:26:22,Former,177033637
2018-12-01 17:26:22,top,177033637
2018-12-01 17:26:22,TRUMP,177033637
2018-12-01 17:26:22,fundraiser,177033637
2018-12-01 17:26:22,@ELLIOTT_BROIDY,177033637
2018-12-01 17:26:22,accepted,177033637
2018-12-01 17:26:22,at,177033637
2018-12-01 17:26:22,least,177033637
2018-12-01 17:26:22,$6M,177033637
2018-12-01 17:26:22,in,177033637
2018-12-01 17:26:22,laundered,177033637
2018-12-01 17:26:22,money,177033637
2018-12-01 17:26:22,to,177033637
2018-12-01 17:26:22,lobby,177033637
2018-12-01 17:26:22,the,177033637
2018-12-01 17:26:22,Trump,177033637
2018-12-01 17:26:22,administration,177033637
2018-12-01 17:26:22,t…,177033637
2018-12-01 17:26:22,RT,1.06022063902862E+018
2018-12-01 17:26:22,@tonyschwartz:,1.06022063902862E+018
2018-12-01 17:26:22,You,1.06022063902862E+018
2018-12-01 17:26:22,think,1.06022063902862E+018
2018-12-01 17:26:22,Trump's,1.06022063902862E+018
2018-12-01 17:26:22,still,1.06022063902862E+018
2018-12-01 17:26:22,going,1.06022063902862E+018
2018-12-01 17:26:22,to,1.06022063902862E+018
2018-12-01 17:26:22,trust,1.06022063902862E+018
2018-12-01 17:26:22,the,1.06022063902862E+018
2018-12-01 17:26:22,loyalty,1.06022063902862E+018
2018-12-01 17:26:22,of,1.06022063902862E+018
2018-12-01 17:26:22,his,1.06022063902862E+018
2018-12-01 17:26:22,Attorney,1.06022063902862E+018
2018-12-01 17:26:22,General,1.06022063902862E+018
2018-12-01 17:26:22,after,1.06022063902862E+018
2018-12-01 17:26:22,Wash,1.06022063902862E+018
2018-12-01 17:26:22,Post,1.06022063902862E+018
2018-12-01 17:26:22,reports,1.06022063902862E+018
2018-12-01 17:26:22,that,1.06022063902862E+018
2018-12-01 17:26:22,AG,1.06022063902862E+018
2018-12-01 17:26:22,Whitaker,1.06022063902862E+018
2018-12-01 17:26:22,has,1.06022063902862E+018
2018-12-01 17:26:22,c…,1.06022063902862E+018
2018-12-01 17:26:22,"""Mueller",64566784
2018-12-01 17:26:22,Exposes,64566784
2018-12-01 17:26:22,the,64566784
2018-12-01 17:26:22,Culture,64566784
2018-12-01 17:26:22,of,64566784
2018-12-01 17:26:22,Lying,64566784
2018-12-01 17:26:22,That,64566784
2018-12-01 17:26:22,Surrounds,64566784
2018-12-01 17:26:22,"Trump"";""64566784",
2018-12-01 17:26:22,by,64566784
2018-12-01 17:26:22,SHARON,64566784
2018-12-01 17:26:22,LaFRANIERE,64566784
2018-12-01 17:26:22,via,64566784
2018-12-01 17:26:22,NYT,64566784
2018-12-01 17:26:22,The,64566784
2018-12-01 17:26:22,New,64566784
2018-12-01 17:26:22,York,64566784
2018-12-01 17:26:22,Times,64566784
2018-12-01 17:26:22,https://t.co/lCjPUwzLCG,64566784
2018-12-01 17:26:22,RT,8.60969935593513E+017
2018-12-01 17:26:22,@selectedwisdom:,8.60969935593513E+017
2018-12-01 17:26:22,Sounds,8.60969935593513E+017
2018-12-01 17:26:22,like,8.60969935593513E+017
2018-12-01 17:26:22,we,8.60969935593513E+017
2018-12-01 17:26:22,are,8.60969935593513E+017
2018-12-01 17:26:22,pretty,8.60969935593513E+017
2018-12-01 17:26:22,sure,8.60969935593513E+017
2018-12-01 17:26:22,who,8.60969935593513E+017
2018-12-01 17:26:22,is,8.60969935593513E+017
2018-12-01 17:26:22,responsible,8.60969935593513E+017
2018-12-01 17:26:22,President,8.60969935593513E+017
2018-12-01 17:26:22,Trump,8.60969935593513E+017
2018-12-01 17:26:22,-,8.60969935593513E+017
2018-12-01 17:26:22,Highly,8.60969935593513E+017
2018-12-01 17:26:22,classified,8.60969935593513E+017
2018-12-01 17:26:22,CIA,8.60969935593513E+017
2018-12-01 17:26:22,report,8.60969935593513E+017
2018-12-01 17:26:22,says,8.60969935593513E+017
2018-12-01 17:26:22,Saudi,8.60969935593513E+017
2018-12-01 17:26:22,crown,8.60969935593513E+017
2018-12-01 17:26:22,princ…,8.60969935593513E+017
2018-12-01 17:26:22,RT,1.059518564347E+018
2018-12-01 17:26:22,@coleyworld:,1.059518564347E+018
2018-12-01 17:26:22,Is,1.059518564347E+018
2018-12-01 17:26:22,there,1.059518564347E+018
2018-12-01 17:26:22,anyone,1.059518564347E+018
2018-12-01 17:26:22,associated,1.059518564347E+018
2018-12-01 17:26:22,with,1.059518564347E+018
2018-12-01 17:26:22,Trump,1.059518564347E+018
2018-12-01 17:26:22,that's,1.059518564347E+018
2018-12-01 17:26:22,not,1.059518564347E+018
2018-12-01 17:26:22,a,1.059518564347E+018
2018-12-01 17:26:22,total,1.059518564347E+018
2018-12-01 17:26:22,piece,1.059518564347E+018
2018-12-01 17:26:22,of,1.059518564347E+018
2018-12-01 17:26:22,shit?,1.059518564347E+018
2018-12-01 17:26:22,I,1.059518564347E+018
